Track,Course Code,Course Title,Course Description,Outcome Type,Period,Outcome Number,Outcome Text
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",CLO,General,CLO 3,analyze the concepts of software architecture and architectural design
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",CLO,General,CLO 4,evaluate object-oriented software design using the UML and highlight important implementation concerns
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",CLO,General,CLO 5,identify software testing and software testing processes
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",CLO,General,CLO 6,"explain why software evolution is such an important part of software engineering and to describe the challenges of maintaining a large base of software systems, developed over many years"
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",CLO,General,CLO 7,"discuss software project management and two important management activities, namely, risk management and people management"
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",CLO,General,CLO 8,demonstrate 21st century skills in all learning activities
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",TLO,Midterm,TLO 1,Evaluate the concepts of user and system requirements and why these requirements should be written in different ways.
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",TLO,Midterm,TLO 2,Value the differences between functional and nonfunctional software requirements.
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",TLO,Midterm,TLO 3,"Appraise the main requirements engineering activities of elicitation, analysis, and validation, and the relationships between these activities."
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",TLO,Midterm,TLO 4,Weigh why requirements management is necessary and how it supports other requirements engineering activities.
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",TLO,Midterm,TLO 5,Relate how graphical models can be used to represent software systems and why several types of models are needed to fully represent a system.
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",TLO,Midterm,TLO 6,"Analyze the fundamental system modeling perspectives of context, interaction, structure, and behavior."
CS Game Development,S-CSSE412LA,Software Engineering 2 Laboratory,"This course focuses on the examination, identification and use of designs patterns...",TLO,Midterm,TLO 7,Distinguish the principal diagram types in the Unified Modeling Language (UML) and how these diagrams may be used in system modeling.
